lat,lng
25.153396924712556,56.15674283071321
25.38475821669792,55.95660329477901
25.15274124575528,56.09305462908296
25.1142464189345,56.14343338794471
25.90776865833906,56.106270416724776
25.966381988721896,56.07879476596086
25.48817208533637,55.9442344693862
25.580883806994578,55.83037843509828
25.890309826509128,56.097690759755174
24.96131312592187,56.07523528119765
25.0619393392854,56.11389355589672
25.603057993654843,55.83693566824153
25.87365929238904,55.95053969958824
25.654668587276763,55.93769629225257
25.408276786321373,55.93023850619075
24.901465838072014,56.137119588550796
25.83373034627161,55.974968386304035
25.5673087874705,55.83085617521277
25.52467391503077,55.92603943283375
25.277437746083628,56.222546165302106
26.02238658628557,56.07620276577277
25.443805878500772,56.05392621223128
25.94338907253271,56.061711414454116
24.93574333744699,56.053824760690325
26.049947054964896,55.94341429983668
25.656069063043184,55.96501651858406
25.05083290617031,56.02829522832052
25.93692116931221,55.963966925510476
25.91027379573018,56.141707341357794
25.858465182460804,56.09065159447261
25.704403713788533,55.984132059342954
25.390142148510648,56.035621014780816
25.75383447006374,56.116943227130896
25.468429273803157,55.942902554244654
25.18449057652971,56.09665690850648
25.72494061872916,55.99015630948205
25.65339466066277,55.91668272450279
25.604309912633532,56.009801397936755
25.190538478096727,55.991271588736325
25.76921175554747,56.08996441083145
25.68823126599193,55.80770365475743
25.42366175047092,56.06946196423903
25.28525955617318,56.19287491606328
25.83824998966843,55.78977087615048
25.765729095014038,56.01421714847932
24.97890643891089,56.06320170577304
25.521049400429447,55.89208876362487
25.84173920709029,55.736271224872674
25.786483061196947,55.87490421355808
25.754449135628914,55.89713883864045
25.81459642050451,56.069321116020916
25.00929787838951,56.081921558922005
25.79136886780852,56.14875132499269
25.760391648144328,55.82485708243218
26.03890349727941,56.15550016232908
25.786517383951807,56.021156238531894
25.82874838263319,55.86999436106187
24.98701887211669,56.1079418710881
25.883377992033076,55.87392158970167
25.78356108289753,55.93477924893104
25.823451864179372,55.90767709862605
25.73330696641695,55.877551746143176
25.61001241463775,55.83097986053309
25.15542933615699,56.04428762820654
25.857332383971592,56.14213578036331
25.976196918673395,56.1121060415781
25.065109530496674,56.09126851585529
25.760782588515447,55.94491179868061
24.92700539335155,56.132139279250936
25.017878807644273,56.0603475169809
25.89590508730077,56.06584792737543
25.916587838912694,56.136452837500286
25.8094319084424,56.11594597154896
25.49449065689198,55.991874609694264
25.224743154242024,56.094856223327895
25.00465016990056,56.08280841041156
25.51066473098789,55.88418585884797
25.06632620067613,56.106355472813476
25.73331097619558,56.03800746094775
26.01448892771491,56.0395491048693
25.662220165124182,56.09370546174813
25.528273934169217,55.95226030270968
24.91342075255458,56.143483263697576
25.177393574819302,56.13901688223961
25.10687667176112,56.05720081297887
24.98577456408995,56.08368025729435
24.970575660662657,56.04782010149319
25.838628736042253,55.92012017743855
25.750949063050108,55.87519119450123
25.67841127863121,56.00386388074197
25.993855653113197,56.08948418414555
25.100398527225924,56.118815413566416
25.577366732323647,56.004548585743294
25.078190924615512,56.00992425502508
25.976307792619572,56.07278955550024
26.053782624272408,56.12511668306146
25.897906432270712,56.03622502178249
25.01349950535441,56.085021018471785
25.72254089293673,55.87798411258908
25.7419028511905,56.046609529776255
25.649722484326496,56.0881898254432
24.89350516924008,56.172561985221
25.977333579895486,56.13119000525686
25.634393476253955,55.82336239268589
25.87872259975331,55.873930441136636
25.18504068650027,56.153380637459094
25.993906691822573,55.99397240007589
25.61279771347868,55.88642821102316
25.953134555941617,56.15450996346021
25.677342772720923,56.09714282729574
25.19984786453132,56.00252522178469
24.913507722121,56.17155837574219
25.72984308082993,55.96462408007145
25.149759051999002,56.15270776201196
25.477081519180626,55.98681998479358
25.718070630175056,56.065177515079725
25.11308145665331,56.078327259615726
25.53690871002205,55.9779451362247
25.64798551284358,55.83461432743656
25.09918216920033,56.15153843663099
25.70018923828249,55.878430915521314
24.970049932396684,56.05312575301137
25.81361885558301,56.08272604123057
24.965460367272744,56.15207552223685
25.836282036072372,55.95363346626502
25.443570285219984,56.067280144473905
25.16149003395124,56.15707577499298
26.053836945513034,55.99822314745399
25.81880176521348,56.02457404246636
25.900133456837754,55.91064830980086
25.74440416954912,55.77150462504465
24.85006589098545,56.143836708488905
25.415959134033518,56.06899077195031
25.683188162761184,55.7917675664689
25.996687417220663,55.998563498365705
25.710495810864142,55.9298106751039
25.773383691147323,55.862929117517346
26.061642215220903,55.95412564815359
25.837529796729694,56.02330816792979
25.923859458021553,56.10518672829631
25.964459293902394,56.12975856565183
25.822454220508384,55.7836657539369
26.056832609317823,56.055738193341476
25.52771172556175,55.97308117121104
25.66926327931519,55.903368643893174
25.754548996109747,55.82756805471536
25.80733480551005,56.076459732096865
25.477107769323762,56.04929438317528
25.90460452840577,56.09903895186528
25.291717495749456,56.16990589052594
25.688515339950037,55.894802915053646
25.86393071218389,55.841182962154036
25.83547569702236,55.90991129497746
25.64391224212771,55.87177823038985
25.795122417681952,56.030183768624255
25.58299036911971,55.86247973918767
25.17989240143607,56.04260203988903
25.986297663966926,56.02783153247054
25.401135806903163,56.05567846564736
25.190350968561038,56.16302939813823
25.689718304745025,55.734474464111436
25.71073854797867,56.08618099044558
25.715940343281304,56.024358133674745
25.941761149082225,56.11621604255794
25.666781156838105,56.114527206101435
25.63653200485809,56.00122594245799
25.84723590995639,56.04443343136999
24.930858836783266,56.053302411637105
25.224349377866183,56.12216851464118
25.97437310467107,56.07438962048579
24.937664943978014,56.18081568999335
25.757878796587626,56.05669458600633
25.30747081010077,56.250097593702286
25.800250642016767,56.081016399402074
25.627676757575248,55.93766892547652
25.10086871097449,55.994644117102226
25.32346395184977,56.19747397069151
25.69848467125457,56.134520196384116
25.75512276651844,55.85815038847498
24.8707285112636,56.11703976985182
25.77942397142237,56.015612779965075
25.817943312733693,55.98498956082727
25.27959156248116,56.19523762004846
24.906909208129875,56.17423357151844
25.424493685905208,56.03709680135507
25.050813783035,56.1509496025231
24.99189377916564,56.11712669375309
25.559084886486684,55.95725529833768
25.75012122358602,55.90806910955573
25.94813237903909,56.13340322835312
25.5084467463486,55.95137679834407
25.59192281801518,55.90623386539035
25.704174676132002,55.75872823244331
25.82107192615009,56.00444930642482
25.907645149681397,56.12706119267045
25.89952001276343,56.05381184831575
25.88084119845292,55.962814927777394
25.075274682375607,56.09824449526621
25.701621176922174,56.10688278618309
26.013345616938786,56.12143514206814
25.49995594864518,55.90050946388605
25.70169142687357,55.73865410246914
25.29689215353661,56.227611215714724
25.683039772911965,56.04659154394296
25.532391987904855,55.902728599091255
25.955182605489675,56.01900192610122
25.22096208485321,56.05182754859997
25.415770712313805,56.076114190524436
25.78755100223605,55.89535475562374
24.89188539456481,56.17664923358719
25.81420957433824,56.008322977246074
25.867078434634923,56.095468223818635
25.66099407794643,55.945773119308264
25.175780149625922,56.044169264866284
25.78562251591569,55.92542090986285
25.148526553593612,56.0086102156894
25.414350705739412,55.93542889989896
26.009695078492406,56.1290954770163
25.22857819686771,56.1184557109335
26.030949370377048,55.924771799017364
25.800006676021038,55.81104125903247
25.68178096628273,55.81199816557173
25.09342440399157,56.10145267803877
25.519552495863586,55.972974137249615
25.68567884593773,55.867659636180754
25.43674617330153,55.963674671743654
24.9036361987897,56.13528272170246
25.215182203456827,56.08651516247907
25.728965320478142,56.025675317883646
25.848144929004132,55.88857241649703
25.726346378872535,55.99139552409733
25.107029566003014,56.17024317639736
25.995970256835342,56.01948613870344
26.024228607541875,55.91006814834735
25.104452667711872,56.04981332077116
24.927675595430518,56.05720694815774
25.403009058741393,55.96900385207032
25.702297322214488,55.85515212993169
25.91028820578433,56.08049360121094
25.96598482613998,56.11395921617322
26.045022727337113,56.061715934944594
24.99975788476542,56.144948819578744
25.63369482959279,55.89890087485455
25.58582186935305,55.96750605845829
25.4169374915871,56.03845464479144
25.15071196289829,56.02972623609662
25.677938405940786,56.13741799778552
25.50639396532343,55.89737298180681
25.644911787837792,56.07970339369569
25.031945904728126,56.05606889645394
25.65808167757334,55.91200290136792
25.907144159205576,56.04670486717618
26.02317035297085,55.92156092128703
25.676840861582193,56.04435724153844
25.68884116122912,55.751178572937356
25.75843073822538,55.954705424963954
25.902019661796523,56.0742665415006
25.8097658354012,55.984072140266896
25.77622313665502,55.97848448066142
25.61928214725731,56.07092241313817
25.80092264815805,55.98954441749428
25.503084301426725,55.884505695224256
25.62676454434051,55.92118198295744
25.89510429465653,55.999241049747035
25.553777338687556,55.86152057868704
25.5340566955297,55.89950853870779
25.14746175754989,56.13629853294482
25.130989671463045,56.087067298415796
25.45790408210307,56.04277031160143
25.8110475512104,55.78752251414557
25.54945357746244,55.85307253054317
25.829928521097163,55.76049874666768
25.21866858105793,56.11013976245306
25.84710286161483,56.08299479939566
25.078120260444607,56.07764454289438
25.71838282570365,55.85937256309626
25.086000053905174,56.088352104115714
25.85960225957406,55.89244225006821
25.74930113945561,55.935106722568385
25.4818497360322,56.10947227670104
25.608283863909485,55.90484921869725
25.16739478575378,56.153832179496966
25.750282224900516,55.90447732519721
25.70805428690193,56.122002055999715
25.72986129450634,56.1173159048112
25.583617156382388,55.90863616438608
25.57481142654541,55.85553026477001
25.16473785285987,56.054764456069705
25.10384291890952,56.125740177284115
25.863824858434352,55.87223376388617
25.858915372975783,55.98508575299465
26.022701464567586,55.94706388576784
25.004204319632503,56.08131093070745
24.88512216453961,56.277823865158474
25.94185918004924,55.95710479586806
25.631991535942486,55.8673546721481
25.67083603841909,55.77743604644018
25.385500748184885,56.03664028137224
25.93675526949428,56.056619794432706
25.780500267052965,55.89361494581961
25.717524464336584,55.904864956947385
25.707645185873083,56.10179589510084
25.92144887532198,55.99548302496686
25.523378742039426,55.98143311613208
25.48460854632834,55.97671726318571
25.106869349032564,56.166495882254154
25.643623260020426,56.088652117523615
25.98966145841895,55.98692312587034
25.426237449320013,55.94325074990749
25.04024055822611,56.088698547827605
25.5565160216652,55.8799906895127
25.682632658564714,55.78645219220869
24.91178458511002,56.083159041578256
25.526099271416644,55.93145465670132
25.0545712730509,56.01213599812279
25.97784424843404,55.933444202421036
25.7902793220536,55.77451093731885
25.76763628869985,55.96645477666669
25.714325029319838,56.07948748162202
25.924601377340146,56.16142511176332
25.22158182065361,56.06361343310276
25.79718275091249,55.899533149469384
25.119767116140704,56.12353101460575
25.93381106555393,56.05335297135471
25.82132323519527,55.99743239232155
25.92322293988081,56.0114984930205
25.645542988175645,55.98570921296438
25.864340939176305,56.051241092038154
25.93670410112443,55.963769044614594
25.143118856131487,56.038807818266704
25.774916497975504,56.032780786096296
26.021244557277345,56.02191942659233
25.489998815711264,55.944388177766456
25.70115548013465,55.80640527553703
25.83268241543117,55.84499063875452
24.86403204622653,56.13422523384244
25.69910449135109,55.73721755705757
25.829791002304827,55.88114897994478
25.72586960753136,55.88680099820815
26.0404456070751,55.98120567839009
25.666053075650076,56.10086155077834
25.683155438356646,55.74254582084824
25.69828260165644,55.94794830983677
25.738781129073853,55.98139135142053
25.953263403500838,56.0753653864146
25.962197724250412,56.14449936686514
25.991781629784878,55.90823087225078
26.04593288758605,55.95087473760994
24.931407708644237,56.19138526140903
25.02778674281457,55.997161799299114
25.87994449288068,55.97618122525238
25.692818673163508,55.819983009285316
25.507355499959306,55.8494218020296
25.127902952126504,56.052627901784994
25.67418723286516,55.92893137538802
25.624739431912488,56.02612417057535
24.950223517310747,56.14954432203586
25.59058048798341,55.868371026169434
25.807118068526268,56.04294314048885
25.554107526827288,55.838849315420724
25.85884432009225,55.86876512209477
25.85024618541777,56.144449868513526
26.04926122187547,56.052112241189796
25.068981618831657,56.107611673171405
25.63541249335564,55.876390724395655
25.70356019355689,55.74589596762199
25.936182940844322,56.04717166448926
25.806362573119497,55.81692525695706
25.6262979084285,55.95442548903409
25.44930446255045,56.09024583937718
24.88477508058422,56.04627701246911
25.167246598599853,56.1181841493169
25.68140465476025,55.751426751333206
25.873857131663843,56.112501447898225
25.760050129937834,55.94153306977316
25.624960135967587,55.970336471161225
26.013807053777715,56.09002142445029
25.870841677389244,55.90790795868828
25.99537095364216,56.13613122121952
25.055054515130987,56.081030352900285
25.933320257862352,56.131859951853066
25.96121562681376,56.167272435564136
24.983997495952984,56.04986570841465
25.114141641705213,56.15024133560447
25.941259782075296,56.067005602959654
25.79612676349268,55.97779890213035
25.917555148841444,55.918557169856044
25.89441063171709,55.88435076290956
25.410953906983966,55.96361446765372
25.48566614538191,55.944153674702775
25.093478799078714,56.06131317482024
25.854950501740408,55.875627116766786
25.478933839601922,55.88398192106948
25.454861621368718,55.95080259970995
25.83595661180827,56.06329399507577
25.744281216699534,56.04712944647458
25.219192986261486,56.12882383065789
25.916748246244,55.98253325944332
25.710356111639427,55.745602177616604
25.88464004490271,56.14305410704657
25.612434862857953,55.85694175493306
25.910457727691174,55.87175772690031
25.64265826227236,56.015099340170714
25.91858996645432,55.95314932843216
25.93975899870664,55.94625640060096
25.95600884058057,56.08812610984955
25.9960147780024,55.94844557901062
25.21359648229948,56.038620016616896
25.930588461341987,56.031694816113564
26.046189173787518,56.106559836365506
25.661213385363716,56.11771444367299
26.05402924137281,56.02792856264426
25.94987253458357,56.125700270497596
25.887995783335967,55.951886146453006
25.098725953507362,56.01224821221524
25.61639853680889,55.86511291300396
25.68737198376937,56.00533291146208
24.923021109555936,56.09759391466404
26.06952159911653,56.0388093352553
25.85230423253311,55.80871832914913
25.14121420022625,56.02430785186205
25.397931495893154,56.05887887917199
25.69490571050425,55.83013251939191
25.489225010274293,55.99217747120254
25.88669517712063,56.13604871949381
25.79580329160109,55.79177285724201
25.94950158903349,55.92782358543464
25.53131583134948,55.85712124670147
26.060415515152545,55.96080781911451
25.923918182064305,55.8966052339339
25.867129990496665,55.85129392169762
25.11264296377905,56.082024902952405
25.409584886266426,55.977345553266716
25.74023812042432,55.89891499093989
25.254218998302026,56.194654182149925
25.984327560829033,56.119111973034116
25.56492513579649,55.885218630488176
25.941144886181466,56.08702585500512
25.39036162142015,56.058665676350316
25.798655943290644,56.095864038829056
25.87196575641355,55.98848063379721
26.026899734216308,55.93764499310136
26.050663713816146,56.132540112172244
25.187606161487576,56.05127935374951
25.752225206218572,55.96904554450103
25.791108896069474,55.911969941153814
25.668359417549357,56.03821865857681
25.802490354359932,55.88074546590757
25.63094323530078,55.839996258477576
25.788483695779718,56.023552269428556
25.64286971341935,56.06351751432602
25.83672136007367,56.07592613458787
25.13623652907181,56.09475675869764
25.546095595915126,55.864695050510356
25.57960165210395,55.980622748054465
25.662237449160127,55.978596139467754
25.864709298606076,56.02253087271056
25.58247260024325,55.81420567400959
25.01167575119165,56.077703460431955
25.898696292101587,56.10141144419767
25.95418174752099,55.885753439061524
25.37959362162923,55.958374544076136
25.76757341251309,55.77925875366779
25.091370349942828,56.10444780186863
25.118629468668107,56.038178516126344
25.793917081567105,55.857571686662006
25.54840010191254,55.8918206745195
25.45822442785057,56.05676907595449
25.83024620001986,55.79312655073232
26.01921939690164,56.072643427349185
25.6179680821591,55.93682604649361
25.616674575779857,55.86404151384904
25.13595011794439,56.17358735044218
25.00188921743763,56.09728779111947
25.167793654402946,56.08018606252589
26.017553281399213,56.009267852793215
25.81518528497838,56.13062866730082
25.42389949289279,55.957141510575724
25.49013166250116,55.9946438808393
25.831654089917397,55.87132536243462
25.83345259166702,55.923191524605805
25.84931596429061,55.963796785967
25.757176944163675,55.97876154636548
25.7621272959727,56.08087042063428
25.86497437154848,56.05616272088628
25.942836813856484,55.922040349282646
25.77453810741439,55.8612523662495
25.560151532621738,55.892925921586674
24.87281888579527,56.17994207337081
25.421317686951472,56.06435037089554
26.01963304948875,56.09522214776253
25.275240571508107,56.16946823482031
25.72051552260934,55.91583425889418
25.888370799660247,55.920183749576
25.659201983796702,55.81758998416964
25.1206534948521,56.078849488256175
25.39653098702812,55.95904204035921
25.21566016664782,56.102294769089355
25.03945901879073,56.06745293461713
25.485434293847604,56.087845264150324
25.910692635636412,56.01412821914744
24.90920492587197,56.24061792882144
26.026893555941943,56.004028931804534
25.191779916340337,56.16844194316132
25.697154844474806,56.02758772830707
25.206309328303238,56.149900985859354
25.374833777550503,55.951968779365046
25.23646963886064,56.02065374747321
25.65517974802286,56.00695286087503
25.21691239120718,56.05548592044572
25.863969818324502,55.95339503431494
25.989808949782446,55.90230743556611
25.194457088414588,56.08775965181037
25.79843226836563,56.11281969512689
25.292312258338068,56.164144203727076
26.017800481516925,56.0074056941929
25.8936585704892,55.94779935356287
25.619952913763427,55.836577863282976
25.00616512058005,56.11718740110479
25.56870255809182,55.99986363801512
25.771977094834426,56.139935745807826
25.947711615735606,56.15412389143891
25.631183977273587,55.981343634972646
25.016559284310986,56.12407684916194
25.81724797082212,55.97551155038546
25.84954947526498,55.94307038883186
24.876339377814016,56.27596728702228
25.49928215678332,55.99549062141666
25.818572798455246,55.99469533134429
25.657558487723456,56.07838717376872
25.271252816151343,56.201811978661844
25.745373444264068,55.927161189493646
25.94311157973873,55.98238709247806
25.10818535309875,56.03106376479579
25.54049677149971,55.927467762442035
24.892447392977253,56.139378412248966
26.002732100519857,56.16072326866562
24.84662416588402,56.14791088155098
25.49374230377889,55.876868040579176
25.729911561372656,55.92172097589364
25.655360968261643,55.96218664026021
25.065087478389078,56.09582695631399
25.84335536267463,55.898494321490055
25.609691244847628,55.931432841473246
25.794417317040143,55.860836339471575
24.95980860151293,56.16982302768368
25.319872182995702,56.16093466679448
25.734384121268192,55.79756515035629
24.91760204913875,56.217948026211396
25.658480807260872,56.0748185826431
25.39603595667053,55.93270402180264
25.785493412939925,55.992056491637975
25.77675525894687,55.871794219799355
25.20641827650056,56.055113260793476
25.030917524735273,56.019353447835464
25.897371904580954,55.88567540836212
25.845580725521913,56.09836452957694
25.521907958730374,55.92114100112307
25.972382941166003,55.90057112367261
25.09739083264684,56.068677882519005
25.70031738190945,55.7986010635705
25.79962738321453,56.11990136719303
25.327067930956225,56.153948887527704
24.91256728891468,56.10760826347514
25.801800707026825,55.89801835923382
25.613234841219594,55.979189300435905
25.12534022274196,56.16236877005814
26.068197868774025,55.99658247327275
25.536739543657752,55.8841256344322
25.004371085131464,56.169984562375475
25.648068175020665,56.115862905112714
24.854336373120237,56.1641026633771
25.34466032289701,56.16421412657314
25.94959689090591,55.9469859158384
25.765951930346702,55.99385787852927
25.119247236340232,56.1451929617778
25.61154838667775,55.944954567213394
25.718975685662908,55.732991273180026
25.893621121283964,56.133789845001814
25.64284484485935,55.89148546524024
24.86875978609753,56.14011557224446
25.06339042420815,56.04780435946428
25.051338516422394,56.06704388805911
25.704628279821982,56.09694782679493
25.481499852012586,55.85468522472965
25.785324516695194,55.78824862798828
25.69694408809323,56.077832533547145
25.051627322011427,55.996799731471135
25.326517861919204,56.18197294222429
25.506329960479498,55.92318234242121
24.92188197283229,56.17525196380434
25.14111915740021,56.022777953238624
25.811178430121394,56.03400227374701
25.78166848353739,55.82967833063457
25.68956100538468,55.94929304359218
25.72362953893459,55.75862093961938
25.43481984669005,56.02835106187185
24.913162231119585,56.17143083317113
25.885676024366198,55.96972596084219
25.655791874737037,55.99884760852745
25.148780535700283,56.07821886507942
25.74165603217055,55.822907976476614
25.88268398668468,56.06448624030076
25.770466341856185,55.780559167206036
26.01467145115837,56.041982830546296
25.57909115193192,55.97830769568054
25.846034783216357,55.765797621592476
25.863947350271925,56.0227924523517
25.67477821521885,55.90589897681043
25.816570897069287,56.06684923985488
24.889906800406994,56.087912507268015
25.772225138089038,55.82783769733822
25.942323555391198,55.92800270149605
25.07311443740128,56.16164336174919
25.61621782747843,55.86266218848807
25.638733706258076,55.85444647976761
25.77411847034957,55.87281808297054
25.128583630213885,56.004504819672746
25.403595638595988,55.94315528128715
24.871109662551056,56.25884692070024
25.08084260583114,56.09227068923133
25.87161137402284,56.095095485039465
25.877366261956105,55.83361185642872
25.97482844764462,56.092442995700964
24.99044778644723,56.158863747486286
25.39557591230295,55.968719105819986
24.88172050536755,56.203851235464924
26.050499185115786,56.03039561999462
25.919155480097785,56.03263333003758
25.47616084668666,56.11525881235487
25.806794100276452,55.841551515328725
25.645609454573112,56.03440839438165
25.63099827850071,55.84736474157486
25.434851612613233,55.96423010428472
25.15077313752301,56.13869081796039
25.0142233184063,55.99356817899011
25.676606422668804,56.05406304695684
26.029523808479556,55.967672011418685
25.690038698284386,56.095412931731516
25.157683492302947,56.049265139274816
24.90501337740728,56.08668315747415
25.650530889270787,55.9340430205478
25.70769800776492,55.795291627785815
25.72580383678629,55.79382461773272
25.633502444260678,55.96058068909397
25.199012371831714,55.99984718335785
25.89104710462986,55.99180217367635
25.00642762862695,56.03217744789027
25.021711651739476,56.03846551302446
25.66524051435832,56.07361974600275
25.739491224170827,55.94803956554022
25.198424595384544,56.110357526441476
25.657335005308123,56.04864249250266
24.941309162399484,56.06653828382196
25.315853471600384,56.16630183897801
25.540442062979608,55.83118257301663
25.7062227248904,56.127432410205294
25.08409249542212,56.11586103854718
25.984176695568074,56.15358626027594
25.783515332708998,55.93659994250762
25.968965855068635,55.96328328576247
25.169313110655303,56.14140482673045
25.149251252602898,56.12865454928071
25.72966054423565,55.79158750715342
25.82098545139636,55.96287520566624
25.015913589009102,56.07693850826561
25.486959998353573,56.10070657168768
25.446764396223173,56.06082656624992
24.855696403808075,56.11413926806126
25.888253802916196,55.88346212125378
24.9466642801788,56.0586462872161
26.00667628895548,55.997445902276155
25.766891685553755,55.76900095959196
25.44877508899616,56.07840463759892
24.92250344757293,56.05306730229464
25.69551579506496,55.813843841719425
25.933578657408038,55.877369394386776
25.81609868296844,55.796583757772595
25.859884916067315,56.11984997441054
25.99308747451357,56.1490506815099
25.905582779217248,55.870989983032636
25.1704478884726,56.12291961362445
25.69727126240837,56.040067397318346
26.06540278775704,55.95411153193364
25.098965346426787,56.06934947231949
25.149314523614322,56.09373265545364
25.931179662350626,55.97615162317346
25.05020505336677,56.06868377510102
25.10844599742863,56.06092889459149
25.718897685773612,55.98975769752257
25.17671855727705,56.156645984872725
25.727687811927577,55.77118001316258
25.468074632422304,56.103847795226486
25.018815147551752,56.103060827132786
25.17847750754724,56.063666236344176
25.092406236850554,56.14314435416414
25.087603354082216,56.03844649599424
25.93575762277721,56.10068679163932
25.8905324228237,56.124811415511076
26.00410491075737,56.151245638946435
25.64955970800616,55.733988957419044
24.98240955399753,56.177853445405596
24.87858586824829,56.25358066920613
25.809464765203682,55.837544461594646
25.995514804361754,56.09737066314202
25.5856860985685,55.90036901683522
25.5169809153762,55.82419750308999
25.963889214091736,55.991880456971906
25.996945288498157,56.11422118269202
25.720943928674693,56.135347587839156
25.677098482041586,56.039497461621295
25.991669869250213,56.0861645491512
25.472882680134287,55.9297756013376
25.766853499208732,55.732958977342655
25.994885618653086,56.006982714345504
25.468709123838572,55.93270114770607
25.19936172659368,56.009487599237865
25.13978104705898,56.162122565480175
25.72757379882157,55.9685971395739
24.91509871121573,56.17369332583104
25.728015824751267,55.85022069059922
25.72819637709266,55.792809740503614
25.68530853047337,55.767294175143824
25.955766019006443,56.002941459860104
25.478310523658948,56.0874400781561
25.634925780192326,56.035059706487075
24.914969573494645,56.18010787652965
25.6365065293892,56.06891368312888
25.168347034843396,56.15904576545434
24.84733152871613,56.15414885290797
25.10704468770365,55.99838432300611
25.838551704962,56.10989730065071
25.487720651002498,55.83976162156164
24.88100506332218,56.21858199204536
25.17429693865016,56.03839810718131
25.903667568941398,56.1018031595337
25.18158260238369,56.1556339862909
25.829884427568782,56.11359283837464
25.05361958082093,56.091569718493155
25.41124202534215,55.944941632850465
25.82375507254867,56.029571744554566
25.010817191606087,56.119934476743786
25.697204722563328,56.141723613729155
25.849552577526282,55.9757310355356
25.562992728936656,55.92714642977729
25.98442196631961,55.95688403059317
25.99404940257529,55.90410981801739
25.755140139454628,55.94406559392014
25.013569697184572,55.991722396557435
24.92579858512221,56.15214732185546
25.66813310251345,55.9355020100609
25.416396612874237,56.000155012198675
25.533583185141115,55.87609792496586
25.00675353292809,56.043060549872045
25.692897332963025,55.841651824083975
25.65176341987707,56.082486289412145
25.55702130104881,55.92042179988489
24.912567465078983,56.24808004000069
25.260681550418855,56.18936585698018
24.997021110330444,56.14058071086299
25.27759208355552,56.18746471059646
25.834100305330605,55.85991814743954
25.625258938775566,55.87158781337438
25.471177988768968,56.07111440118685
25.84941422567555,56.083374472303845
25.8425044528025,55.768011673557176
25.964192496276226,56.08048274756469
25.809275778844608,55.884279989189864
25.53702398449564,55.93193817891721
25.463171595724678,55.985664842646074
25.13182124544036,56.13770119370528
24.87321204007174,56.098982516454534
25.721201454553302,55.78270653918729
25.18955306864308,56.0133523409791
25.68043284603669,55.74660634766353
26.04325040844853,55.99615313717249
25.75461223283769,56.14463565902094
24.89189306635847,56.25931129967018
25.00432528507018,56.09134574417817
25.83603470232368,56.02787918570021
25.65847655880653,55.8529678602966
25.778229917811245,56.028462947865115
25.656862315246183,56.051362006707535
25.08755199170843,56.082079196437185
25.72236319385251,55.96803940827344
